flow_id,pack_id,timestamp,source_port,servicenodeID,record_id,node_string
413,2708,2022-06-21 07:14:13.228709,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,4
413,2709,2022-06-21 07:14:13.229030,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,5
413,2710,2022-06-21 07:14:13.231913,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
417,2713,2022-06-21 07:14:13.501603,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,7
417,2714,2022-06-21 07:14:13.504477,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,8
417,2715,2022-06-21 07:14:13.504900,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,9
417,2716,2022-06-21 07:14:13.507604,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
434,2845,2022-06-21 07:14:53.362276,63661,631,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,2
434,2847,2022-06-21 07:14:53.388208,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,3
434,2848,2022-06-21 07:14:53.391571,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,4
434,2849,2022-06-21 07:14:53.391872,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,5
434,2850,2022-06-21 07:14:53.394517,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
436,2853,2022-06-21 07:14:53.812632,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,7
436,2854,2022-06-21 07:14:53.815995,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,8
436,2855,2022-06-21 07:14:53.816403,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,9
436,2856,2022-06-21 07:14:53.819048,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
437,2865,2022-06-21 07:14:55.112715,63661,631,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,10
437,2867,2022-06-21 07:14:55.145211,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,11
437,2868,2022-06-21 07:14:55.148258,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,12
437,2869,2022-06-21 07:14:55.148566,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,13
437,2870,2022-06-21 07:14:55.151132,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
440,2873,2022-06-21 07:14:55.412523,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,14
440,2874,2022-06-21 07:14:55.416047,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,15
440,2875,2022-06-21 07:14:55.416416,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,16
440,2876,2022-06-21 07:14:55.418795,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
457,2997,2022-06-21 07:15:32.365562,63661,631,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,10
457,2999,2022-06-21 07:15:32.402476,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,11
457,3000,2022-06-21 07:15:32.405513,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,12
457,3001,2022-06-21 07:15:32.405807,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,13
457,3002,2022-06-21 07:15:32.408440,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
457,3003,2022-06-21 07:15:32.409732,63661,631,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,2
457,3005,2022-06-21 07:15:32.432176,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,3
